id,new_date,hour,load_kW,demand_kWh,supply_kWh,net_kWh
36006,2022-07-07,16,44.26,44.02,0,-44.02
36015,2022-07-07,17,26.59,33.72,0,-33.72
36020,2022-07-07,18,16.24,16.56,0,-16.56
36028,2022-07-07,19,14.37,15.86,0,-15.86
36042,2022-07-07,20,12.64,12.62,0,-12.62
36049,2022-07-07,21,12.21,11.86,0,-11.86
36059,2022-07-07,22,11.81,11.55,0,-11.55
36066,2022-07-07,23,11.28,11.17,0,-11.17
36077,2022-07-08,1,12.78,10.57,0,-10.57
36085,2022-07-08,2,11.24,11.58,0,-11.58
36093,2022-07-08,3,11.85,10.6,0,-10.6
36101,2022-07-08,4,8.15,9.75,0,-9.75
36114,2022-07-08,5,10.92,9.51,0,-9.51
36126,2022-07-08,7,7.63,6.88,0,-6.88
36138,2022-07-08,8,22.32,7.17,0,-7.17
36146,2022-07-08,9,43.23,21.13,0,-21.13
36154,2022-07-08,10,45.42,30.11,0,-30.11
36163,2022-07-08,11,52.12,31.17,0,-31.17
36173,2022-07-08,12,54.15,31.61,0,-31.61
36180,2022-07-08,13,56.45,33.64,0,-33.64
36194,2022-07-08,14,47.91,34.67,0,-34.67
36201,2022-07-08,15,48.64,27.42,0,-27.42
36211,2022-07-08,16,50.77,36.52,0,-36.52
36221,2022-07-08,17,28.15,35.78,0,-35.78
36230,2022-07-08,18,20.94,17.25,0,-17.25
36241,2022-07-08,20,9.94,11.51,0,-11.51
36246,2022-07-08,21,13.38,10.81,0,-10.81
36258,2022-07-08,22,10.93,10.69,0,-10.69
36266,2022-07-08,23,7.58,9.95,0,-9.95
36272,2022-07-09,1,10,9.1,0,-9.1
36282,2022-07-09,2,12.16,9.53,0,-9.53
36290,2022-07-09,3,10.49,9.34,0,-9.34
36302,2022-07-09,4,7.21,8.92,0,-8.92
36309,2022-07-09,5,5.65,8.53,0,-8.53
36322,2022-07-09,6,8.66,8.14,0,-8.14
36328,2022-07-09,7,6.38,6.75,0,-6.75
36338,2022-07-09,8,7.97,4.86,0,-4.86
36345,2022-07-09,9,9.29,1.07,1.27,0.2
36355,2022-07-09,10,17.78,0.67,3.14,2.47
36364,2022-07-09,11,19.66,2.08,2.69,0.61
36376,2022-07-09,12,36.37,0.95,5.45,4.5
36382,2022-07-09,13,23.55,1.81,4.24,2.43
36393,2022-07-09,14,13.76,6.85,3.02,-3.83
36402,2022-07-09,15,30.74,9.6,0.44,-9.16
36407,2022-07-09,16,30.3,11.83,0,-11.83
36417,2022-07-09,17,23.32,18.63,0,-18.63
36427,2022-07-09,18,22.46,22.15,0,-22.15
36436,2022-07-09,19,13.2,20.13,0,-20.13
36446,2022-07-09,20,13.92,11.95,0,-11.95
36453,2022-07-09,21,15.1,10.53,0,-10.53
36463,2022-07-09,22,9.91,10.44,0,-10.44
36473,2022-07-09,23,10.53,9,0,-9
36480,2022-07-10,1,11.09,9.97,0,-9.97
36492,2022-07-10,2,11.02,9.18,0,-9.18
36498,2022-07-10,3,7.49,9.03,0,-9.03
36509,2022-07-10,4,5.54,8.42,0,-8.42
36517,2022-07-10,5,5.42,8.12,0,-8.12
36524,2022-07-10,6,0,8.05,0,-8.05
36534,2022-07-10,7,10.04,6.64,0,-6.64
36544,2022-07-10,8,8.96,2.47,0.22,-2.25
36551,2022-07-10,9,27.01,0.44,2.23,1.79
36563,2022-07-10,10,25.71,0.08,4.23,4.15
36570,2022-07-10,11,22.79,0,6.05,6.05
36579,2022-07-10,12,21.83,0.18,6.11,5.93
36589,2022-07-10,13,14.85,0.03,6.57,6.54
36597,2022-07-10,14,40.78,0.44,6.55,6.11
36605,2022-07-10,15,10.4,0.5,7.8,7.3
36615,2022-07-10,16,8.98,5.56,0.43,-5.13
36625,2022-07-10,17,6.97,5.16,0.2,-4.96
36633,2022-07-10,18,8.71,9.63,0,-9.63
36643,2022-07-10,19,10.69,10.18,0,-10.18
36652,2022-07-10,20,11.23,10.07,0,-10.07
36664,2022-07-10,21,11.3,9.98,0,-9.98
36670,2022-07-10,22,8.37,9.95,0,-9.95
36680,2022-07-10,23,9.34,10.03,0,-10.03
36690,2022-07-11,1,10.61,9.66,0,-9.66
36700,2022-07-11,2,7.3,9.26,0,-9.26
36707,2022-07-11,3,10.15,8.81,0,-8.81
36713,2022-07-11,4,9.69,8.94,0,-8.94
36727,2022-07-11,5,9.83,9.33,0,-9.33
36731,2022-07-11,6,5.37,7.97,0,-7.97
36740,2022-07-11,7,10.86,6.2,0,-6.2
36751,2022-07-11,8,9.8,4.89,0,-4.89
36763,2022-07-11,9,37.13,16.06,0.01,-16.05
36770,2022-07-11,10,56.03,26.94,0,-26.94
36781,2022-07-11,11,41.15,32.89,0,-32.89
36786,2022-07-11,12,41.44,28.07,0,-28.07
36795,2022-07-11,13,37.54,25.93,0,-25.93
36805,2022-07-11,14,35.34,28.35,0,-28.35
36812,2022-07-11,15,46.1,32.39,0,-32.39
36825,2022-07-11,16,46.51,33.84,0,-33.84
36830,2022-07-11,17,35.04,35.55,0,-35.55
36839,2022-07-11,18,15.77,23.12,0,-23.12
36852,2022-07-11,19,11.93,14.21,0,-14.21
36858,2022-07-11,20,11.39,11.03,0,-11.03
36871,2022-07-11,21,7.63,10.09,0,-10.09
36878,2022-07-11,23,9.09,10.56,0,-10.56
36889,2022-07-12,1,9,10.48,0,-10.48
36898,2022-07-12,2,8.37,9.94,0,-9.94
36905,2022-07-12,3,7.35,10.06,0,-10.06
36912,2022-07-12,4,6.9,8.67,0,-8.67
36920,2022-07-12,5,9.88,8.31,0,-8.31
36931,2022-07-12,6,4.66,8.32,0,-8.32
36938,2022-07-12,7,9.5,7.22,0,-7.22
36949,2022-07-12,8,11.22,6.2,0,-6.2
36956,2022-07-12,9,43.98,30.47,0,-30.47
36970,2022-07-12,10,53.16,44.65,0,-44.65
36978,2022-07-12,11,49.02,41.5,0,-41.5
36984,2022-07-12,12,43.27,38.36,0,-38.36
36995,2022-07-12,13,42.71,33.3,0,-33.3
37003,2022-07-12,14,44.6,30.11,0,-30.11
37014,2022-07-12,15,49.18,35.86,0,-35.86
37024,2022-07-12,16,43.06,37.58,0,-37.58
37028,2022-07-12,17,42.4,37.92,0,-37.92
37038,2022-07-12,18,17.25,17.28,0,-17.28
37050,2022-07-12,19,11.72,14.3,0,-14.3
37056,2022-07-12,20,11.76,11.28,0,-11.28
37069,2022-07-12,21,12.02,10.83,0,-10.83
37081,2022-07-12,23,8.66,10.68,0,-10.68
37087,2022-07-13,1,11.35,10.31,0,-10.31
37096,2022-07-13,2,8.74,10.17,0,-10.17
37106,2022-07-13,3,8.35,9.97,0,-9.97
37117,2022-07-13,4,8.04,9.7,0,-9.7
37124,2022-07-13,5,8.22,8.83,0,-8.83
37134,2022-07-13,6,6.67,8.53,0,-8.53
37141,2022-07-17,12,37.31,0.19,2.34,2.15
37151,2022-07-17,13,32.3,1.47,8.59,7.12
37157,2022-07-17,14,10.79,2.61,7.6,4.99
37171,2022-07-17,15,13.12,2.14,4.28,2.14
37175,2022-07-17,16,15.63,6.81,0,-6.81
37184,2022-07-17,17,13.64,6.49,0,-6.49
37198,2022-07-17,18,14.01,8.37,0,-8.37
37202,2022-07-17,19,13.64,11.77,0,-11.77
37212,2022-07-17,20,11.17,11.4,0,-11.4
37221,2022-07-17,21,12.71,11.47,0,-11.47
37231,2022-07-17,22,9.63,11.89,0,-11.89
37241,2022-07-17,23,12.06,12.1,0,-12.1
37251,2022-07-18,1,11.35,10.5,0,-10.5
37257,2022-07-18,2,7.69,10.09,0,-10.09
37265,2022-07-18,3,10.9,9.61,0,-9.61
37278,2022-07-18,4,10.59,9.52,0,-9.52
37286,2022-07-18,5,10.51,9.47,0,-9.47
37298,2022-07-18,7,6.77,7.94,0,-7.94
37305,2022-07-18,8,12.95,3.52,0.02,-3.5
37314,2022-07-18,9,61.28,24.78,0.05,-24.73
37327,2022-07-18,10,61.96,45.39,0,-45.39
37335,2022-07-18,11,57.9,40.15,0,-40.15
37343,2022-07-18,12,56.18,38.03,0,-38.03
37352,2022-07-18,13,66.22,37.19,0,-37.19
37359,2022-07-18,15,61.17,22.23,0,-22.23
37369,2022-07-18,16,54.66,47.99,0,-47.99
37377,2022-07-18,17,34.76,41.64,0,-41.64
37387,2022-07-18,18,19.06,20.81,0,-20.81
37396,2022-07-18,19,15.44,17.28,0,-17.28
37404,2022-07-18,20,10.74,14.05,0,-14.05
37413,2022-07-18,21,9.67,13.59,0,-13.59
37421,2022-07-18,23,13.49,12.43,0,-12.43
37432,2022-07-19,1,7.8,10.36,0,-10.36
37446,2022-07-19,3,12.24,10.97,0,-10.97
37451,2022-07-19,4,11.23,10.23,0,-10.23
37464,2022-07-19,5,10.94,10.34,0,-10.34
37473,2022-07-19,6,11.56,10.18,0,-10.18
37482,2022-07-19,7,8.65,8.87,0,-8.87
37492,2022-07-19,8,15.46,6.34,0,-6.34
37496,2022-07-19,9,52.12,25.47,0,-25.47
37508,2022-07-19,10,73.35,48.02,0,-48.02
37515,2022-07-19,11,52.25,45.98,0,-45.98
37523,2022-07-19,12,62.79,43.1,0,-43.1
37534,2022-07-19,13,59.26,40.81,0,-40.81
37545,2022-07-19,14,62.61,42.48,0,-42.48
37554,2022-07-19,15,58.59,44.78,0,-44.78
37564,2022-07-19,16,59.01,47.32,0,-47.32
37573,2022-07-19,17,52.24,45.04,0,-45.04
37581,2022-07-19,18,36.31,34.72,0,-34.72
37591,2022-07-19,19,14.12,20.13,0,-20.13
37595,2022-07-19,20,16.78,14.25,0,-14.25
37604,2022-07-19,21,14.58,13.54,0,-13.54
37616,2022-07-19,22,9.91,12.93,0,-12.93
37624,2022-07-19,23,14.89,13.34,0,-13.34
37633,2022-07-20,1,9.63,12.29,0,-12.29
37643,2022-07-20,2,11.71,12.1,0,-12.1
37653,2022-07-20,3,8.42,10.32,0,-10.32
37662,2022-07-20,4,8.14,9.89,0,-9.89
37670,2022-07-20,5,7.62,9.66,0,-9.66
37680,2022-07-20,6,7.45,9.27,0,-9.27
37688,2022-07-20,7,10.54,8.76,0,-8.76
37695,2022-07-20,8,7.47,7.05,0,-7.05
37705,2022-07-20,9,31.26,13.33,0.01,-13.32
37712,2022-07-20,10,46.31,34.08,0,-34.08
37725,2022-07-20,11,43.24,31.21,0,-31.21
37730,2022-07-20,12,45.75,30.43,0,-30.43
37741,2022-07-20,13,44.78,25.75,0,-25.75
37750,2022-07-20,14,46.39,27.62,0,-27.62
37759,2022-07-20,15,51.74,29.45,0,-29.45
37769,2022-07-20,16,55.42,40.89,0,-40.89
37778,2022-07-20,17,43.77,38.19,0,-38.19
37787,2022-07-20,18,21.78,25.99,0,-25.99
37798,2022-07-20,19,9.75,18.36,0,-18.36
37802,2022-07-20,20,11.57,13.07,0,-13.07
37811,2022-07-20,21,11.66,12.52,0,-12.52
37823,2022-07-20,23,13.5,12.12,0,-12.12
37831,2022-07-21,1,10.8,10.44,0,-10.44
37838,2022-07-21,2,9.32,10.2,0,-10.2
37848,2022-07-21,3,8.85,10.54,0,-10.54
37861,2022-07-21,4,8.35,10.51,0,-10.51
37869,2022-07-21,5,7.78,9.28,0,-9.28
37876,2022-07-21,6,7.47,9.08,0,-9.08
37888,2022-07-21,7,11.94,9.45,0,-9.45
37897,2022-07-21,8,13.28,8.39,0,-8.39
37906,2022-07-21,9,44.79,11.57,0.04,-11.53
37915,2022-07-21,10,51.18,34.7,0,-34.7
37922,2022-07-21,11,62.19,35.67,0,-35.67
37928,2022-07-21,12,59.63,46.49,0,-46.49
37938,2022-07-21,13,49.42,34.51,0,-34.51
37951,2022-07-21,14,44.28,41.44,0,-41.44
37955,2022-07-21,15,43.55,37.28,0,-37.28
37968,2022-07-21,16,46.35,39.47,0,-39.47
37974,2022-07-21,17,51.56,37.66,0,-37.66
37984,2022-07-21,18,30.68,32.14,0,-32.14
37996,2022-07-21,19,14.58,19.07,0,-19.07
38003,2022-07-21,20,8.15,10.11,0,-10.11
38010,2022-07-21,21,12.34,9.96,0,-9.96
38020,2022-07-21,22,13.77,10.98,0,-10.98
38030,2022-07-21,23,10.46,11.35,0,-11.35
38041,2022-07-22,1,7.96,9.75,0,-9.75
38048,2022-07-22,2,7.36,9.01,0,-9.01
38054,2022-07-22,3,7.35,8.63,0,-8.63
38061,2022-07-22,4,7.05,8.7,0,-8.7
38073,2022-07-22,5,6.95,8.5,0,-8.5
38083,2022-07-22,6,6.79,8.58,0,-8.58
38091,2022-07-22,7,9.8,7.62,0,-7.62
38100,2022-07-22,8,5.17,5.27,0,-5.27
38109,2022-07-22,9,35.85,10.51,0,-10.51
38116,2022-07-22,10,41.98,29.39,0,-29.39
38126,2022-07-22,12,38.24,19.33,0.02,-19.31
38132,2022-07-22,13,36.92,26.54,0.14,-26.4
38146,2022-07-22,14,35.02,22,0.11,-21.89
38155,2022-07-22,15,33.78,29.64,0,-29.64
38163,2022-07-22,16,23.95,23.46,0,-23.46
38172,2022-07-22,17,15.45,18.83,0,-18.83
38180,2022-07-22,18,10.81,11.14,0,-11.14
38186,2022-07-22,19,7.6,8.96,0,-8.96
38200,2022-07-22,20,10.79,8.99,0,-8.99
38209,2022-07-22,21,10.25,8.72,0,-8.72
38216,2022-07-22,22,13.52,9.69,0,-9.69
38226,2022-07-22,23,7.71,9.53,0,-9.53
38236,2022-07-23,1,7.69,8.89,0,-8.89
38243,2022-07-23,2,9.87,8.59,0,-8.59
38253,2022-07-23,3,7.91,8.83,0,-8.83
38261,2022-07-23,4,10.47,8.65,0,-8.65
38269,2022-07-23,6,7.27,8.55,0,-8.55
38276,2022-07-23,7,7.62,7.39,0,-7.39
38286,2022-07-23,8,9.22,4.64,0,-4.64
38294,2022-07-23,9,15.69,1.47,0.61,-0.86
38303,2022-07-23,10,22.5,0.88,2.64,1.76
38314,2022-07-23,11,16.14,1.79,3.52,1.73
38325,2022-07-23,12,12.6,4.08,3.47,-0.61
38332,2022-07-23,13,37.57,4.08,4.74,0.66
38340,2022-07-23,14,36.98,9.67,0.21,-9.46
38352,2022-07-23,15,28.93,10.31,0.06,-10.25
38359,2022-07-23,16,18.79,6.28,0.95,-5.33
38370,2022-07-23,17,10.47,1.05,2.42,1.37
38375,2022-07-23,18,12.71,7.33,0,-7.33
38388,2022-07-23,19,12.19,10.66,0,-10.66
38397,2022-07-23,20,12.15,11.07,0,-11.07
38403,2022-07-23,21,10.71,10.47,0,-10.47
38414,2022-07-23,22,9.79,10.74,0,-10.74
38425,2022-07-23,23,10.97,10.26,0,-10.26
38434,2022-07-24,1,11.26,9.75,0,-9.75
38443,2022-07-24,2,8.66,9.72,0,-9.72
38451,2022-07-24,3,8.86,9.64,0,-9.64
38458,2022-07-24,4,9.18,9.15,0,-9.15
38469,2022-07-24,5,7.7,9.35,0,-9.35
38478,2022-07-24,6,6.67,8.81,0,-8.81
38488,2022-07-24,7,9.82,7.15,0,-7.15
38496,2022-07-24,8,8.69,4.82,0,-4.82
38504,2022-07-24,9,10.42,0.89,1.35,0.46
38510,2022-07-24,10,43.41,0.76,4.71,3.95
38524,2022-07-24,11,36.05,0.86,7.46,6.6
38533,2022-07-24,12,38.86,1.44,7.94,6.5
38542,2022-07-24,13,38.56,0,14.81,14.81
38550,2022-07-24,14,39.37,0,13.99,13.99
38557,2022-07-24,15,34.65,0,11.15,11.15
38566,2022-07-24,16,10.04,4.23,1.28,-2.95
38577,2022-07-24,17,13.1,5.13,0.13,-5
38586,2022-07-24,18,11.47,10.09,0,-10.09
38595,2022-07-24,19,14.82,12.3,0,-12.3
38604,2022-07-24,20,9.55,13.36,0,-13.36
38613,2022-07-24,21,12.69,11.8,0,-11.8
38618,2022-07-24,22,12.77,11.79,0,-11.79
38630,2022-07-24,23,9.83,12.02,0,-12.02
38641,2022-07-25,1,9.88,11.64,0,-11.64
38650,2022-07-25,2,8.4,10.44,0,-10.44
38654,2022-07-25,3,10.65,9.47,0,-9.47
38663,2022-07-25,4,7.64,9.21,0,-9.21
38676,2022-07-25,5,10.17,9.13,0,-9.13
38678,2022-07-25,6,0.35,9.06,0,-9.06
38687,2022-07-25,7,7.67,7.3,0,-7.3
38700,2022-07-25,8,9.76,2.95,0.3,-2.65
38710,2022-07-25,9,16.8,3.39,0.55,-2.84
38717,2022-07-25,10,38.24,17.82,0,-17.82
38724,2022-07-25,11,35.86,15.67,0,-15.67
38733,2022-07-25,12,33.99,12.4,0,-12.4
38746,2022-07-25,13,48.86,18.41,0,-18.41
38750,2022-07-25,14,34.19,22.02,0,-22.02
38759,2022-07-25,15,48.62,20.35,0,-20.35
38771,2022-07-25,16,32.71,30.93,0,-30.93
38782,2022-07-25,17,26.77,29.56,0,-29.56
38788,2022-07-25,18,10.21,13.2,0,-13.2
38797,2022-07-25,19,8.11,10.42,0,-10.42
38805,2022-07-25,20,9.83,10.22,0,-10.22
38813,2022-07-25,21,10.47,10.44,0,-10.44
38823,2022-07-25,23,7.65,10.13,0,-10.13
38832,2022-07-26,1,8.18,9.36,0,-9.36
38842,2022-07-26,2,10.6,9.34,0,-9.34
38852,2022-07-26,3,11.2,9.24,0,-9.24
38863,2022-07-26,4,10.94,9.17,0,-9.17
38872,2022-07-26,5,8.29,9.22,0,-9.22
38886,2022-07-26,7,10.71,7.41,0,-7.41
38893,2022-07-26,8,9.28,4.65,0.04,-4.61
38902,2022-07-26,9,23.14,4.44,0.07,-4.37
38916,2022-07-26,10,30.39,15.62,0.01,-15.61
38921,2022-07-26,11,36.52,12.38,0,-12.38
38931,2022-07-26,12,38.61,16.36,0,-16.36
38938,2022-07-26,13,49.01,23.58,0,-23.58
38952,2022-07-26,14,43.77,17.92,0,-17.92
38956,2022-07-26,15,41.87,34.97,0,-34.97
38968,2022-07-26,16,44.13,35.37,0,-35.37
38975,2022-07-26,17,31.32,33.94,0,-33.94
38985,2022-07-26,18,29.3,28.77,0,-28.77
38992,2022-07-26,19,13.33,16.28,0,-16.28
39001,2022-07-26,20,9.24,12.22,0,-12.22
39012,2022-07-26,21,13.8,11.09,0,-11.09
39023,2022-07-26,22,12.25,10.91,0,-10.91
39028,2022-07-26,23,11.04,11.1,0,-11.1
39039,2022-07-27,1,9.31,10.75,0,-10.75
39051,2022-07-27,2,8,10.66,0,-10.66
39055,2022-07-27,3,12.13,10.92,0,-10.92
39067,2022-07-27,4,11.65,10.97,0,-10.97
39073,2022-07-27,5,8.49,10.31,0,-10.31
39082,2022-07-27,6,9.17,9.63,0,-9.63
39092,2022-07-27,7,8.82,8.06,0,-8.06
39100,2022-07-27,8,11.35,4.89,0.2,-4.69
39110,2022-07-27,9,35.29,4.62,0.27,-4.35
39121,2022-07-27,10,43.53,28.57,0,-28.57
39130,2022-07-27,11,33.5,22.11,0,-22.11
39138,2022-07-27,12,34.9,18.42,0,-18.42
39145,2022-07-27,13,42.95,16.45,0,-16.45
39155,2022-07-27,14,40.57,16.45,0,-16.45
39167,2022-07-27,15,41.33,19.72,0,-19.72
39175,2022-07-27,16,44.98,23.32,0,-23.32
39182,2022-07-27,17,34.08,33.65,0,-33.65
39195,2022-07-27,18,19.04,25.66,0,-25.66
39202,2022-07-27,19,18.66,17.98,0,-17.98
39212,2022-07-27,20,12.57,15.19,0,-15.19
39219,2022-07-27,21,11.73,12.33,0,-12.33
39226,2022-07-27,23,10.21,11.9,0,-11.9
39235,2022-07-28,1,9.19,10.76,0,-10.76
39248,2022-07-28,2,9.34,11.18,0,-11.18
39254,2022-07-28,3,12.68,9.95,0,-9.95
39262,2022-07-28,4,8.39,9.72,0,-9.72
39272,2022-07-28,5,11.04,10.64,0,-10.64
39288,2022-07-28,7,10.77,7.3,0,-7.3
39302,2022-07-28,8,8.17,2.41,0.7,-1.71
39306,2022-07-28,9,20.66,0.03,4.01,3.98
39320,2022-07-28,10,19.23,0.09,5.44,5.35
39324,2022-07-28,11,28.36,0.64,2.76,2.12
39338,2022-07-28,12,24.97,4.31,0.84,-3.47
39347,2022-07-28,13,25.03,2.91,0.55,-2.36
39352,2022-07-28,14,26.15,1.63,5.92,4.29
39364,2022-07-28,15,19.59,0.32,3.25,2.93
39372,2022-07-28,16,17.01,2.25,0.71,-1.54
39380,2022-07-28,17,9.25,4.63,0.05,-4.58
39390,2022-07-28,18,16.63,12.73,0,-12.73
39401,2022-07-28,19,14.84,14.25,0,-14.25
39406,2022-07-28,20,15.53,14.71,0,-14.71
39416,2022-07-28,21,12.9,14.67,0,-14.67
39428,2022-07-28,22,12.52,12.61,0,-12.61
39433,2022-07-28,23,11.64,12,0,-12
39443,2022-07-29,1,8.43,11.17,0,-11.17
39454,2022-07-29,2,11.4,11.05,0,-11.05
39461,2022-07-29,3,10.94,10.64,0,-10.64
39470,2022-07-29,4,10.56,10.42,0,-10.42
