date,hour,demand,temp,time_idx,group,d,m,y,holiday,weekend,workday
2022-01-18,18,21.43,27.78,501,a,18,1,2022,1,1,1
2022-01-18,19,16.66,26.11,502,a,18,1,2022,1,1,1
2022-01-18,20,9.11,25.0,503,a,18,1,2022,1,1,1
2022-01-19,6,5.88,18.89,504,a,19,1,2022,1,1,1
2022-01-19,7,5.42,22.22,505,a,19,1,2022,1,1,1
2022-01-19,8,4.38,23.89,506,a,19,1,2022,1,1,1
2022-01-19,9,11.53,23.89,507,a,19,1,2022,1,1,1
2022-01-19,10,10.95,26.11,508,a,19,1,2022,1,1,1
2022-01-19,11,7.99,27.22,509,a,19,1,2022,1,1,1
2022-01-19,12,8.18,27.78,510,a,19,1,2022,1,1,1
2022-01-19,13,5.26,28.89,511,a,19,1,2022,1,1,1
2022-01-19,14,8.82,30.0,512,a,19,1,2022,1,1,1
2022-01-19,15,15.55,30.0,513,a,19,1,2022,1,1,1
2022-01-19,16,21.54,30.0,514,a,19,1,2022,1,1,1
2022-01-19,17,22.26,30.0,515,a,19,1,2022,1,1,1
2022-01-19,18,12.53,27.22,516,a,19,1,2022,1,1,1
2022-01-20,11,12.12,27.78,517,a,20,1,2022,1,1,1
2022-01-20,12,15.59,28.89,518,a,20,1,2022,1,1,1
2022-01-20,13,16.24,28.89,519,a,20,1,2022,1,1,1
2022-01-20,14,19.03,30.0,520,a,20,1,2022,1,1,1
2022-01-24,8,3.24,20.0,521,a,24,1,2022,1,1,1
2022-01-24,9,7.01,22.78,522,a,24,1,2022,1,1,1
2022-01-24,10,5.5,26.11,523,a,24,1,2022,1,1,1
2022-01-25,6,6.54,21.11,524,a,25,1,2022,1,1,1
2022-01-25,8,4.9,22.78,525,a,25,1,2022,1,1,1
2022-01-25,9,4.47,25.0,526,a,25,1,2022,1,1,1
2022-01-25,10,13.17,26.11,527,a,25,1,2022,1,1,1
2022-01-25,11,11.06,28.89,528,a,25,1,2022,1,1,1
2022-01-25,16,14.98,32.22,529,a,25,1,2022,1,1,1
2022-01-25,17,32.64,32.22,530,a,25,1,2022,1,1,1
2022-01-25,18,19.38,28.89,531,a,25,1,2022,1,1,1
2022-01-25,19,17.48,26.11,532,a,25,1,2022,1,1,1
2022-01-25,20,10.92,25.0,533,a,25,1,2022,1,1,1
2022-01-26,6,5.4,18.89,534,a,26,1,2022,1,1,1
2022-01-26,7,4.79,20.0,535,a,26,1,2022,1,1,1
2022-01-26,8,4.23,22.78,536,a,26,1,2022,1,1,1
2022-01-26,9,6.46,25.0,537,a,26,1,2022,1,1,1
2022-01-26,10,11.95,27.22,538,a,26,1,2022,1,1,1
2022-01-26,11,9.76,30.0,539,a,26,1,2022,1,1,1
2022-01-26,12,10.39,32.22,540,a,26,1,2022,1,1,1
2022-01-26,13,9.95,32.78,541,a,26,1,2022,1,1,1
2022-01-26,14,25.93,32.78,542,a,26,1,2022,1,1,1
2022-01-26,15,31.72,33.89,543,a,26,1,2022,1,1,1
2022-01-26,16,33.17,32.78,544,a,26,1,2022,1,1,1
2022-01-26,17,31.68,32.22,545,a,26,1,2022,1,1,1
2022-01-26,18,16.42,31.11,546,a,26,1,2022,1,1,1
2022-01-26,19,14.19,27.22,547,a,26,1,2022,1,1,1
2022-01-26,20,11.23,26.11,548,a,26,1,2022,1,1,1
2022-01-27,6,5.22,21.11,549,a,27,1,2022,1,1,1
2022-01-27,7,5.1,20.0,550,a,27,1,2022,1,1,1
2022-01-27,8,5.0,22.22,551,a,27,1,2022,1,1,1
2022-01-27,9,5.5,25.0,552,a,27,1,2022,1,1,1
2022-01-27,10,15.71,27.22,553,a,27,1,2022,1,1,1
2022-01-27,11,20.68,30.0,554,a,27,1,2022,1,1,1
2022-01-27,12,13.56,31.11,555,a,27,1,2022,1,1,1
2022-01-27,13,11.71,32.78,556,a,27,1,2022,1,1,1
2022-01-27,14,20.62,32.78,557,a,27,1,2022,1,1,1
2022-01-27,15,28.32,32.78,558,a,27,1,2022,1,1,1
2022-01-27,16,34.85,32.78,559,a,27,1,2022,1,1,1
2022-01-27,17,32.71,32.78,560,a,27,1,2022,1,1,1
2022-01-27,18,21.34,30.0,561,a,27,1,2022,1,1,1
2022-01-27,19,17.36,27.78,562,a,27,1,2022,1,1,1
2022-01-27,20,10.19,26.11,563,a,27,1,2022,1,1,1
2022-01-28,6,5.5,21.11,564,a,28,1,2022,1,1,1
2022-01-28,7,5.0,21.11,565,a,28,1,2022,1,1,1
2022-01-28,8,4.85,22.22,566,a,28,1,2022,1,1,1
2022-01-28,9,4.11,25.0,567,a,28,1,2022,1,1,1
2022-01-28,10,9.43,27.78,568,a,28,1,2022,1,1,1
2022-01-28,11,5.77,30.0,569,a,28,1,2022,1,1,1
2022-01-28,12,8.54,32.22,570,a,28,1,2022,1,1,1
2022-01-28,13,8.94,32.22,571,a,28,1,2022,1,1,1
2022-01-28,14,12.29,32.78,572,a,28,1,2022,1,1,1
2022-01-28,15,14.87,32.78,573,a,28,1,2022,1,1,1
2022-01-28,16,21.45,32.78,574,a,28,1,2022,1,1,1
2022-01-28,17,31.53,32.78,575,a,28,1,2022,1,1,1
2022-01-28,18,17.68,30.0,576,a,28,1,2022,1,1,1
2022-01-28,19,12.5,27.78,577,a,28,1,2022,1,1,1
2022-01-28,20,10.9,26.11,578,a,28,1,2022,1,1,1
2022-01-29,8,4.74,22.22,579,a,29,1,2022,1,0,0
2022-01-29,9,1.17,26.11,580,a,29,1,2022,1,0,0
2022-01-29,10,0.0,27.78,581,a,29,1,2022,1,0,0
2022-01-29,11,0.0,30.0,582,a,29,1,2022,1,0,0
2022-01-29,12,0.0,31.11,583,a,29,1,2022,1,0,0
2022-01-29,13,0.0,32.22,584,a,29,1,2022,1,0,0
2022-01-29,14,0.0,32.78,585,a,29,1,2022,1,0,0
2022-01-29,15,0.0,32.78,586,a,29,1,2022,1,0,0
2022-01-29,16,0.99,32.78,587,a,29,1,2022,1,0,0
2022-01-29,17,4.78,32.78,588,a,29,1,2022,1,0,0
2022-01-29,18,11.09,30.0,589,a,29,1,2022,1,0,0
2022-01-29,19,13.38,27.78,590,a,29,1,2022,1,0,0
2022-01-29,20,14.07,27.22,591,a,29,1,2022,1,0,0
2022-01-30,6,11.04,20.0,592,a,30,1,2022,1,0,0
2022-01-30,7,5.26,20.0,593,a,30,1,2022,1,0,0
2022-01-30,8,3.53,22.22,594,a,30,1,2022,1,0,0
2022-01-30,9,0.14,25.0,595,a,30,1,2022,1,0,0
2022-01-30,10,0.0,27.78,596,a,30,1,2022,1,0,0
2022-01-30,11,0.0,28.89,597,a,30,1,2022,1,0,0
2022-01-30,12,0.0,30.0,598,a,30,1,2022,1,0,0
2022-01-30,13,0.0,31.11,599,a,30,1,2022,1,0,0
2022-01-30,14,2.91,32.22,600,a,30,1,2022,1,0,0
2022-01-30,15,5.77,32.22,601,a,30,1,2022,1,0,0
2022-01-30,16,10.86,32.78,602,a,30,1,2022,1,0,0
2022-01-30,17,8.91,32.78,603,a,30,1,2022,1,0,0
2022-01-30,18,8.61,31.11,604,a,30,1,2022,1,0,0
2022-01-30,19,10.89,27.22,605,a,30,1,2022,1,0,0
2022-01-30,20,9.57,26.11,606,a,30,1,2022,1,0,0
2022-01-31,6,5.54,17.78,607,a,31,1,2022,1,1,1
2022-01-31,7,5.25,17.78,608,a,31,1,2022,1,1,1
2022-01-31,8,5.62,21.11,609,a,31,1,2022,1,1,1
2022-01-31,9,2.44,26.11,610,a,31,1,2022,1,1,1
2022-01-31,10,13.02,27.78,611,a,31,1,2022,1,1,1
2022-01-31,11,7.99,30.0,612,a,31,1,2022,1,1,1
2022-01-31,12,7.44,31.11,613,a,31,1,2022,1,1,1
2022-01-31,13,24.45,31.11,614,a,31,1,2022,1,1,1
2022-01-31,14,21.72,32.22,615,a,31,1,2022,1,1,1
2022-01-31,15,31.94,32.22,616,a,31,1,2022,1,1,1
2022-01-31,16,27.85,32.22,617,a,31,1,2022,1,1,1
2022-01-31,17,31.2,32.22,618,a,31,1,2022,1,1,1
2022-01-31,18,25.15,30.0,619,a,31,1,2022,1,1,1
2022-01-31,19,17.05,26.11,620,a,31,1,2022,1,1,1
2022-01-31,20,11.56,23.89,621,a,31,1,2022,1,1,1
2022-01-02,6,5.57,17.78,622,a,1,2,2022,1,0,0
2022-01-02,10,26.54,27.22,623,a,1,2,2022,1,0,0
2022-01-02,11,26.85,27.78,624,a,1,2,2022,1,0,0
2022-01-02,12,30.09,30.0,625,a,1,2,2022,1,0,0
2022-01-02,13,24.76,30.0,626,a,1,2,2022,1,0,0
2022-01-02,14,28.63,31.11,627,a,1,2,2022,1,0,0
2022-01-02,15,31.72,32.22,628,a,1,2,2022,1,0,0
2022-01-02,16,34.62,32.22,629,a,1,2,2022,1,0,0
2022-01-02,17,39.85,32.22,630,a,1,2,2022,1,0,0
2022-01-02,18,33.73,30.0,631,a,1,2,2022,1,0,0
2022-01-02,19,22.3,28.89,632,a,1,2,2022,1,0,0
2022-01-02,20,12.36,27.22,633,a,1,2,2022,1,0,0
2022-02-02,6,15.37,22.78,634,a,2,2,2022,1,1,1
2022-02-02,7,5.39,23.89,635,a,2,2,2022,1,1,1
2022-02-02,8,5.81,25.0,636,a,2,2,2022,1,1,1
2022-02-02,9,5.11,27.22,637,a,2,2,2022,1,1,1
2022-02-02,10,15.86,27.22,638,a,2,2,2022,1,1,1
2022-02-02,11,25.55,28.89,639,a,2,2,2022,1,1,1
2022-02-02,12,11.45,30.0,640,a,2,2,2022,1,1,1
2022-02-02,13,7.75,31.11,641,a,2,2,2022,1,1,1
2022-02-02,14,9.36,32.22,642,a,2,2,2022,1,1,1
2022-02-02,15,14.25,32.22,643,a,2,2,2022,1,1,1
2022-02-02,16,20.05,32.22,644,a,2,2,2022,1,1,1
2022-02-02,17,52.12,32.22,645,a,2,2,2022,1,1,1
2022-02-02,18,14.32,30.0,646,a,2,2,2022,1,1,1
2022-02-02,19,13.68,27.78,647,a,2,2,2022,1,1,1
2022-02-02,20,12.62,27.22,648,a,2,2,2022,1,1,1
2022-03-02,6,7.17,23.89,649,a,3,2,2022,1,1,1
2022-03-02,7,7.16,23.89,650,a,3,2,2022,1,1,1
2022-03-02,8,6.5,25.0,651,a,3,2,2022,1,1,1
2022-03-02,9,6.89,27.22,652,a,3,2,2022,1,1,1
2022-03-02,10,14.16,28.89,653,a,3,2,2022,1,1,1
2022-03-02,11,19.78,28.89,654,a,3,2,2022,1,1,1
2022-03-02,12,17.79,30.0,655,a,3,2,2022,1,1,1
2022-03-02,13,17.29,31.11,656,a,3,2,2022,1,1,1
2022-03-02,14,18.3,32.22,657,a,3,2,2022,1,1,1
2022-03-02,15,19.27,32.78,658,a,3,2,2022,1,1,1
2022-03-02,16,23.82,32.78,659,a,3,2,2022,1,1,1
2022-03-02,17,27.15,32.78,660,a,3,2,2022,1,1,1
2022-03-02,18,27.23,31.11,661,a,3,2,2022,1,1,1
2022-03-02,19,30.49,28.89,662,a,3,2,2022,1,1,1
2022-03-02,20,20.84,27.78,663,a,3,2,2022,1,1,1
2022-04-02,6,6.69,22.78,664,a,4,2,2022,1,0,0
2022-04-02,7,6.66,22.78,665,a,4,2,2022,1,0,0
2022-04-02,8,28.64,25.0,666,a,4,2,2022,1,0,0
2022-04-02,9,17.41,27.22,667,a,4,2,2022,1,0,0
2022-04-02,10,23.82,27.78,668,a,4,2,2022,1,0,0
2022-04-02,11,20.91,28.89,669,a,4,2,2022,1,0,0
2022-04-02,12,17.25,31.11,670,a,4,2,2022,1,0,0
2022-04-02,13,16.66,31.11,671,a,4,2,2022,1,0,0
2022-04-02,14,27.47,32.22,672,a,4,2,2022,1,0,0
2022-04-02,15,24.25,32.22,673,a,4,2,2022,1,0,0
2022-04-02,16,30.89,32.22,674,a,4,2,2022,1,0,0
2022-04-02,17,28.21,32.22,675,a,4,2,2022,1,0,0
2022-04-02,18,29.51,27.22,676,a,4,2,2022,1,0,0
2022-04-02,19,32.02,26.11,677,a,4,2,2022,1,0,0
2022-04-02,20,19.93,26.11,678,a,4,2,2022,1,0,0
2022-05-02,6,6.34,22.78,679,a,5,2,2022,1,1,1
2022-05-02,7,6.12,22.22,680,a,5,2,2022,1,1,1
2022-05-02,8,5.35,22.22,681,a,5,2,2022,1,1,1
2022-05-02,9,5.78,22.78,682,a,5,2,2022,1,1,1
2022-05-02,10,5.36,22.78,683,a,5,2,2022,1,1,1
2022-05-02,11,5.08,23.89,684,a,5,2,2022,1,1,1
2022-05-02,12,4.92,26.11,685,a,5,2,2022,1,1,1
2022-05-02,13,4.83,26.11,686,a,5,2,2022,1,1,1
2022-05-02,14,5.14,26.11,687,a,5,2,2022,1,1,1
2022-05-02,15,3.81,26.11,688,a,5,2,2022,1,1,1
2022-05-02,16,1.09,26.11,689,a,5,2,2022,1,1,1
2022-05-02,17,0.01,26.11,690,a,5,2,2022,1,1,1
2022-05-02,18,4.27,25.0,691,a,5,2,2022,1,1,1
2022-05-02,19,6.07,23.89,692,a,5,2,2022,1,1,1
2022-05-02,20,8.22,22.78,693,a,5,2,2022,1,1,1
2022-06-02,6,6.19,20.0,694,a,6,2,2022,1,1,1
2022-06-02,7,6.27,20.0,695,a,6,2,2022,1,1,1
2022-06-02,8,6.3,21.11,696,a,6,2,2022,1,1,1
2022-06-02,9,41.76,21.11,697,a,6,2,2022,1,1,1
2022-06-02,10,3.41,22.22,698,a,6,2,2022,1,1,1
2022-06-02,11,1.62,25.0,699,a,6,2,2022,1,1,1
2022-06-02,12,0.0,26.11,700,a,6,2,2022,1,1,1
2022-06-02,13,0.0,27.22,701,a,6,2,2022,1,1,1
2022-06-02,14,0.03,27.78,702,a,6,2,2022,1,1,1
2022-06-02,15,0.04,27.78,703,a,6,2,2022,1,1,1
2022-06-02,16,0.84,27.78,704,a,6,2,2022,1,1,1
2022-06-02,17,3.91,27.78,705,a,6,2,2022,1,1,1
2022-06-02,18,12.55,27.22,706,a,6,2,2022,1,1,1
2022-06-02,19,13.81,26.11,707,a,6,2,2022,1,1,1
2022-06-02,20,12.84,26.11,708,a,6,2,2022,1,1,1
2022-07-02,6,5.29,22.22,709,a,7,2,2022,1,0,0
2022-07-02,7,4.61,22.22,710,a,7,2,2022,1,0,0
2022-07-02,8,4.45,22.78,711,a,7,2,2022,1,0,0
2022-07-02,9,4.39,26.11,712,a,7,2,2022,1,0,0
2022-07-02,10,4.42,27.78,713,a,7,2,2022,1,0,0
2022-07-02,11,4.44,30.0,714,a,7,2,2022,1,0,0
2022-07-02,12,5.93,31.11,715,a,7,2,2022,1,0,0
2022-07-02,13,16.0,32.22,716,a,7,2,2022,1,0,0
2022-07-02,14,41.65,32.22,717,a,7,2,2022,1,0,0
2022-07-02,15,70.94,32.22,718,a,7,2,2022,1,0,0
2022-07-02,16,59.24,32.78,719,a,7,2,2022,1,0,0
2022-07-02,17,78.81,32.22,720,a,7,2,2022,1,0,0
2022-07-02,18,98.76,32.22,721,a,7,2,2022,1,0,0
2022-07-02,19,26.45,28.89,722,a,7,2,2022,1,0,0
2022-07-02,20,15.48,27.22,723,a,7,2,2022,1,0,0
2022-08-02,6,6.75,22.22,724,a,8,2,2022,1,1,1
2022-08-02,9,2.82,27.22,725,a,8,2,2022,1,1,1
2022-08-02,10,14.75,28.89,726,a,8,2,2022,1,1,1
2022-08-02,14,21.95,32.78,727,a,8,2,2022,1,1,1
2022-08-02,16,29.02,33.89,728,a,8,2,2022,1,1,1
2022-08-02,17,32.03,32.78,729,a,8,2,2022,1,1,1
2022-08-02,20,8.35,27.22,730,a,8,2,2022,1,1,1
2022-09-02,7,5.0,22.22,731,a,9,2,2022,1,1,1
2022-09-02,8,4.08,22.78,732,a,9,2,2022,1,1,1
2022-09-02,9,5.19,26.11,733,a,9,2,2022,1,1,1
2022-09-02,10,12.98,27.78,734,a,9,2,2022,1,1,1
2022-09-02,11,9.42,31.11,735,a,9,2,2022,1,1,1
2022-09-02,12,10.5,32.78,736,a,9,2,2022,1,1,1
2022-09-02,13,5.6,32.78,737,a,9,2,2022,1,1,1
2022-09-02,14,38.02,33.89,738,a,9,2,2022,1,1,1
2022-09-02,15,25.24,33.89,739,a,9,2,2022,1,1,1
2022-09-02,16,24.08,33.89,740,a,9,2,2022,1,1,1
2022-09-02,17,26.39,33.89,741,a,9,2,2022,1,1,1
2022-09-02,18,28.31,32.22,742,a,9,2,2022,1,1,1
2022-09-02,19,29.07,27.78,743,a,9,2,2022,1,1,1
2022-09-02,20,10.63,27.78,744,a,9,2,2022,1,1,1
2022-10-02,6,6.55,22.22,745,a,10,2,2022,1,0,0
2022-10-02,7,5.13,22.22,746,a,10,2,2022,1,0,0
2022-11-02,6,4.67,23.89,747,a,11,2,2022,1,1,1
2022-11-02,8,1.09,26.11,748,a,11,2,2022,1,1,1
2022-11-02,9,12.92,27.78,749,a,11,2,2022,1,1,1
2022-11-02,10,32.9,30.0,750,a,11,2,2022,1,1,1
2022-11-02,11,32.13,30.0,751,a,11,2,2022,1,1,1
2022-11-02,12,27.88,32.22,752,a,11,2,2022,1,1,1
2022-11-02,13,25.03,32.78,753,a,11,2,2022,1,1,1
2022-11-02,14,36.09,32.78,754,a,11,2,2022,1,1,1
2022-11-02,15,38.47,32.78,755,a,11,2,2022,1,1,1
2022-11-02,16,44.62,32.78,756,a,11,2,2022,1,1,1
2022-11-02,17,41.91,32.78,757,a,11,2,2022,1,1,1
2022-11-02,18,26.78,32.22,758,a,11,2,2022,1,1,1
2022-11-02,19,15.5,30.0,759,a,11,2,2022,1,1,1
2022-11-02,20,11.43,27.78,760,a,11,2,2022,1,1,1
2022-12-02,6,6.0,22.78,761,a,12,2,2022,1,1,1
2022-12-02,7,5.67,23.89,762,a,12,2,2022,1,1,1
2022-12-02,8,4.92,25.0,763,a,12,2,2022,1,1,1
2022-12-02,9,1.53,27.78,764,a,12,2,2022,1,1,1
2022-12-02,10,0.0,28.89,765,a,12,2,2022,1,1,1
2022-12-02,11,0.0,30.0,766,a,12,2,2022,1,1,1
2022-12-02,12,0.0,31.11,767,a,12,2,2022,1,1,1
2022-12-02,13,0.0,32.22,768,a,12,2,2022,1,1,1
2022-12-02,14,0.03,32.78,769,a,12,2,2022,1,1,1
2022-12-02,15,0.3,32.22,770,a,12,2,2022,1,1,1
2022-12-02,16,0.21,32.78,771,a,12,2,2022,1,1,1
2022-12-02,17,4.16,32.22,772,a,12,2,2022,1,1,1
2022-12-02,18,6.5,31.11,773,a,12,2,2022,1,1,1
2022-12-02,19,10.31,30.0,774,a,12,2,2022,1,1,1
2022-12-02,20,10.62,30.0,775,a,12,2,2022,1,1,1
2022-02-13,6,6.4,23.89,776,a,13,2,2022,1,0,0
2022-02-13,7,5.49,22.78,777,a,13,2,2022,1,0,0
2022-02-13,8,4.16,26.11,778,a,13,2,2022,1,0,0
2022-02-13,9,0.66,27.78,779,a,13,2,2022,1,0,0
2022-02-13,10,0.07,28.89,780,a,13,2,2022,1,0,0
2022-02-13,11,0.12,30.0,781,a,13,2,2022,1,0,0
2022-02-13,12,0.11,31.11,782,a,13,2,2022,1,0,0
2022-02-13,13,0.6,32.22,783,a,13,2,2022,1,0,0
2022-02-13,14,0.88,32.22,784,a,13,2,2022,1,0,0
2022-02-13,15,0.19,32.78,785,a,13,2,2022,1,0,0
2022-02-13,16,0.01,32.78,786,a,13,2,2022,1,0,0
2022-02-13,17,1.78,32.78,787,a,13,2,2022,1,0,0
2022-02-13,18,6.99,32.22,788,a,13,2,2022,1,0,0
2022-02-13,19,10.47,30.0,789,a,13,2,2022,1,0,0
2022-02-13,20,10.84,28.89,790,a,13,2,2022,1,0,0
2022-02-14,6,6.67,23.89,791,a,14,2,2022,1,1,1
2022-02-14,7,6.2,23.89,792,a,14,2,2022,1,1,1
2022-02-14,8,5.29,26.11,793,a,14,2,2022,1,1,1
2022-02-14,9,8.86,27.78,794,a,14,2,2022,1,1,1
2022-02-14,10,36.45,30.0,795,a,14,2,2022,1,1,1
2022-02-14,11,32.36,31.11,796,a,14,2,2022,1,1,1
2022-02-14,12,28.56,31.11,797,a,14,2,2022,1,1,1
2022-02-14,13,22.02,32.22,798,a,14,2,2022,1,1,1
2022-02-14,14,24.68,33.89,799,a,14,2,2022,1,1,1
2022-02-14,15,28.85,32.78,800,a,14,2,2022,1,1,1
2022-02-14,16,35.07,32.78,801,a,14,2,2022,1,1,1
2022-02-14,17,33.25,32.78,802,a,14,2,2022,1,1,1
2022-02-14,18,18.71,32.22,803,a,14,2,2022,1,1,1
2022-02-14,19,13.46,27.78,804,a,14,2,2022,1,1,1
2022-02-14,20,11.72,27.78,805,a,14,2,2022,1,1,1
2022-02-15,6,6.77,25.0,806,a,15,2,2022,1,1,1
2022-02-15,7,6.28,25.0,807,a,15,2,2022,1,1,1
2022-02-15,8,6.95,25.0,808,a,15,2,2022,1,1,1
2022-02-15,9,9.92,25.0,809,a,15,2,2022,1,1,1
2022-02-15,10,42.1,26.11,810,a,15,2,2022,1,1,1
2022-02-15,11,41.05,26.11,811,a,15,2,2022,1,1,1
2022-02-15,12,34.64,27.22,812,a,15,2,2022,1,1,1
2022-02-15,13,38.05,27.78,813,a,15,2,2022,1,1,1
2022-02-15,14,39.91,27.22,814,a,15,2,2022,1,1,1
2022-02-15,15,32.76,25.0,815,a,15,2,2022,1,1,1
2022-02-15,16,32.8,25.0,816,a,15,2,2022,1,1,1
2022-02-15,17,30.62,23.89,817,a,15,2,2022,1,1,1
2022-02-15,18,19.07,23.89,818,a,15,2,2022,1,1,1
2022-02-15,19,11.27,22.78,819,a,15,2,2022,1,1,1
2022-02-15,20,8.6,22.78,820,a,15,2,2022,1,1,1
2022-02-16,6,6.17,22.78,821,a,16,2,2022,1,1,1
2022-02-16,7,5.92,22.78,822,a,16,2,2022,1,1,1
2022-02-16,8,5.1,22.78,823,a,16,2,2022,1,1,1
2022-02-16,9,4.46,22.78,824,a,16,2,2022,1,1,1
2022-02-16,10,6.99,22.78,825,a,16,2,2022,1,1,1
2022-02-16,11,7.09,22.78,826,a,16,2,2022,1,1,1
2022-02-16,12,4.43,22.78,827,a,16,2,2022,1,1,1
2022-02-16,13,2.26,23.89,828,a,16,2,2022,1,1,1
2022-02-16,14,1.35,25.0,829,a,16,2,2022,1,1,1
2022-02-16,15,1.96,25.0,830,a,16,2,2022,1,1,1
2022-02-16,16,2.42,25.0,831,a,16,2,2022,1,1,1
2022-02-16,17,2.22,25.0,832,a,16,2,2022,1,1,1
2022-02-16,18,6.62,23.89,833,a,16,2,2022,1,1,1
2022-02-16,19,8.71,23.89,834,a,16,2,2022,1,1,1
2022-02-16,20,8.1,23.89,835,a,16,2,2022,1,1,1
2022-02-17,6,6.1,22.78,836,a,17,2,2022,1,1,1
2022-02-17,7,5.49,22.78,837,a,17,2,2022,1,1,1
2022-02-17,8,5.28,22.78,838,a,17,2,2022,1,1,1
2022-02-17,9,7.47,25.0,839,a,17,2,2022,1,1,1
2022-02-17,10,14.6,26.11,840,a,17,2,2022,1,1,1
2022-02-17,11,15.13,27.78,841,a,17,2,2022,1,1,1
2022-02-17,12,12.24,28.89,842,a,17,2,2022,1,1,1
2022-02-17,13,13.57,28.89,843,a,17,2,2022,1,1,1
2022-02-17,14,20.33,30.0,844,a,17,2,2022,1,1,1
2022-02-17,15,28.26,28.89,845,a,17,2,2022,1,1,1
2022-02-17,16,24.79,30.0,846,a,17,2,2022,1,1,1
2022-02-17,17,26.55,27.22,847,a,17,2,2022,1,1,1
2022-02-17,18,16.76,27.22,848,a,17,2,2022,1,1,1
2022-02-17,19,11.78,26.11,849,a,17,2,2022,1,1,1
2022-02-17,20,12.81,26.11,850,a,17,2,2022,1,1,1
2022-02-18,6,6.09,22.78,851,a,18,2,2022,1,1,1
2022-02-18,7,6.1,23.89,852,a,18,2,2022,1,1,1
2022-02-18,8,6.14,23.89,853,a,18,2,2022,1,1,1
2022-02-18,9,13.86,25.0,854,a,18,2,2022,1,1,1
2022-02-18,10,25.51,26.11,855,a,18,2,2022,1,1,1
2022-02-18,11,24.9,27.78,856,a,18,2,2022,1,1,1
2022-02-18,12,20.56,28.89,857,a,18,2,2022,1,1,1
2022-02-18,13,16.16,30.0,858,a,18,2,2022,1,1,1
2022-02-18,14,24.79,31.11,859,a,18,2,2022,1,1,1
2022-02-18,15,26.62,31.11,860,a,18,2,2022,1,1,1
2022-02-18,16,29.74,31.11,861,a,18,2,2022,1,1,1
2022-02-18,17,28.87,30.0,862,a,18,2,2022,1,1,1
2022-02-18,18,23.93,27.78,863,a,18,2,2022,1,1,1
2022-02-18,19,13.07,27.22,864,a,18,2,2022,1,1,1
2022-02-18,20,9.82,26.11,865,a,18,2,2022,1,1,1
2022-02-19,6,6.04,25.0,866,a,19,2,2022,1,0,0
2022-02-19,7,5.64,25.0,867,a,19,2,2022,1,0,0
2022-02-19,8,5.3,26.11,868,a,19,2,2022,1,0,0
2022-02-19,9,2.34,27.22,869,a,19,2,2022,1,0,0
2022-02-19,10,0.64,27.78,870,a,19,2,2022,1,0,0
2022-02-19,11,0.36,30.0,871,a,19,2,2022,1,0,0
2022-02-19,12,0.05,31.11,872,a,19,2,2022,1,0,0
2022-02-19,13,0.66,31.11,873,a,19,2,2022,1,0,0
2022-02-19,14,0.72,32.22,874,a,19,2,2022,1,0,0
2022-02-19,15,5.66,32.22,875,a,19,2,2022,1,0,0
2022-02-19,16,10.62,31.11,876,a,19,2,2022,1,0,0
2022-02-19,17,2.62,31.11,877,a,19,2,2022,1,0,0
2022-02-19,18,7.8,30.0,878,a,19,2,2022,1,0,0
2022-02-19,19,10.42,28.89,879,a,19,2,2022,1,0,0
2022-02-19,20,9.54,25.0,880,a,19,2,2022,1,0,0
2022-02-20,6,6.25,25.0,881,a,20,2,2022,1,0,0
2022-02-20,7,5.66,25.0,882,a,20,2,2022,1,0,0
2022-02-20,8,5.16,25.0,883,a,20,2,2022,1,0,0
2022-02-20,9,2.32,27.22,884,a,20,2,2022,1,0,0
2022-02-20,10,0.9,27.22,885,a,20,2,2022,1,0,0
2022-02-21,7,6.01,21.11,886,a,21,2,2022,1,1,1
2022-02-21,8,4.98,22.78,887,a,21,2,2022,1,1,1
2022-02-21,9,3.48,23.89,888,a,21,2,2022,1,1,1
2022-02-21,10,16.05,25.0,889,a,21,2,2022,1,1,1
2022-02-21,11,23.53,26.11,890,a,21,2,2022,1,1,1
2022-02-21,12,14.5,27.22,891,a,21,2,2022,1,1,1
2022-02-21,13,13.97,28.89,892,a,21,2,2022,1,1,1
2022-02-21,14,13.59,28.89,893,a,21,2,2022,1,1,1
2022-02-21,15,16.22,30.0,894,a,21,2,2022,1,1,1
2022-02-21,16,22.12,28.89,895,a,21,2,2022,1,1,1
2022-02-21,17,27.55,28.89,896,a,21,2,2022,1,1,1
2022-02-21,18,12.89,27.22,897,a,21,2,2022,1,1,1
2022-02-21,19,10.12,26.11,898,a,21,2,2022,1,1,1
2022-02-21,20,9.04,25.0,899,a,21,2,2022,1,1,1
2022-02-22,6,5.6,21.11,900,a,22,2,2022,1,1,1
2022-02-22,7,4.62,21.11,901,a,22,2,2022,1,1,1
2022-02-22,8,4.92,22.22,902,a,22,2,2022,1,1,1
2022-02-22,9,6.58,23.89,903,a,22,2,2022,1,1,1
2022-02-22,10,19.87,25.0,904,a,22,2,2022,1,1,1
2022-02-22,11,18.29,26.11,905,a,22,2,2022,1,1,1
2022-02-22,12,19.04,27.22,906,a,22,2,2022,1,1,1
2022-02-22,13,19.23,27.78,907,a,22,2,2022,1,1,1
2022-02-22,14,16.5,27.78,908,a,22,2,2022,1,1,1
2022-02-22,15,15.2,27.78,909,a,22,2,2022,1,1,1
2022-02-22,16,20.31,28.89,910,a,22,2,2022,1,1,1
