new_date,hour,load_kW,demand_kWh,supply_kWh,net_kWh
18/7/2022,8,12.95,3.52,0.02,-3.5
18/7/2022,9,61.28,24.78,0.05,-24.73
18/7/2022,10,61.96,45.39,0,-45.39
18/7/2022,11,57.9,40.15,0,-40.15
18/7/2022,12,56.18,38.03,0,-38.03
18/7/2022,13,66.22,37.19,0,-37.19
18/7/2022,15,61.17,22.23,0,-22.23
18/7/2022,16,54.66,47.99,0,-47.99
18/7/2022,17,34.76,41.64,0,-41.64
18/7/2022,18,19.06,20.81,0,-20.81
18/7/2022,19,15.44,17.28,0,-17.28
18/7/2022,20,10.74,14.05,0,-14.05
18/7/2022,21,9.67,13.59,0,-13.59
18/7/2022,23,13.49,12.43,0,-12.43
19/7/2022,1,7.8,10.36,0,-10.36
19/7/2022,3,12.24,10.97,0,-10.97
19/7/2022,4,11.23,10.23,0,-10.23
19/7/2022,5,10.94,10.34,0,-10.34
19/7/2022,6,11.56,10.18,0,-10.18
19/7/2022,7,8.65,8.87,0,-8.87
19/7/2022,8,15.46,6.34,0,-6.34
19/7/2022,9,52.12,25.47,0,-25.47
19/7/2022,10,73.35,48.02,0,-48.02
19/7/2022,11,52.25,45.98,0,-45.98
19/7/2022,12,62.79,43.1,0,-43.1
19/7/2022,13,59.26,40.81,0,-40.81
19/7/2022,14,62.61,42.48,0,-42.48
19/7/2022,15,58.59,44.78,0,-44.78
19/7/2022,16,59.01,47.32,0,-47.32
19/7/2022,17,52.24,45.04,0,-45.04
19/7/2022,18,36.31,34.72,0,-34.72
19/7/2022,19,14.12,20.13,0,-20.13
19/7/2022,20,16.78,14.25,0,-14.25
19/7/2022,21,14.58,13.54,0,-13.54
19/7/2022,22,9.91,12.93,0,-12.93
19/7/2022,23,14.89,13.34,0,-13.34
20/7/2022,1,9.63,12.29,0,-12.29
20/7/2022,2,11.71,12.1,0,-12.1
20/7/2022,3,8.42,10.32,0,-10.32
20/7/2022,4,8.14,9.89,0,-9.89
20/7/2022,5,7.62,9.66,0,-9.66
20/7/2022,6,7.45,9.27,0,-9.27
20/7/2022,7,10.54,8.76,0,-8.76
20/7/2022,8,7.47,7.05,0,-7.05
20/7/2022,9,31.26,13.33,0.01,-13.32
20/7/2022,10,46.31,34.08,0,-34.08
20/7/2022,11,43.24,31.21,0,-31.21
20/7/2022,12,45.75,30.43,0,-30.43
20/7/2022,13,44.78,25.75,0,-25.75
20/7/2022,14,46.39,27.62,0,-27.62
20/7/2022,15,51.74,29.45,0,-29.45
20/7/2022,16,55.42,40.89,0,-40.89
20/7/2022,17,43.77,38.19,0,-38.19
20/7/2022,18,21.78,25.99,0,-25.99
20/7/2022,19,9.75,18.36,0,-18.36
20/7/2022,20,11.57,13.07,0,-13.07
20/7/2022,21,11.66,12.52,0,-12.52
20/7/2022,23,13.5,12.12,0,-12.12
21/7/2022,1,10.8,10.44,0,-10.44
21/7/2022,2,9.32,10.2,0,-10.2
21/7/2022,3,8.85,10.54,0,-10.54
21/7/2022,4,8.35,10.51,0,-10.51
21/7/2022,5,7.78,9.28,0,-9.28
21/7/2022,6,7.47,9.08,0,-9.08
21/7/2022,7,11.94,9.45,0,-9.45
21/7/2022,8,13.28,8.39,0,-8.39
21/7/2022,9,44.79,11.57,0.04,-11.53
21/7/2022,10,51.18,34.7,0,-34.7
21/7/2022,11,62.19,35.67,0,-35.67
21/7/2022,12,59.63,46.49,0,-46.49
21/7/2022,13,49.42,34.51,0,-34.51
21/7/2022,14,44.28,41.44,0,-41.44
21/7/2022,15,43.55,37.28,0,-37.28
21/7/2022,16,46.35,39.47,0,-39.47
21/7/2022,17,51.56,37.66,0,-37.66
21/7/2022,18,30.68,32.14,0,-32.14
21/7/2022,19,14.58,19.07,0,-19.07
21/7/2022,20,8.15,10.11,0,-10.11
21/7/2022,21,12.34,9.96,0,-9.96
21/7/2022,22,13.77,10.98,0,-10.98
21/7/2022,23,10.46,11.35,0,-11.35
22/7/2022,1,7.96,9.75,0,-9.75
22/7/2022,2,7.36,9.01,0,-9.01
22/7/2022,3,7.35,8.63,0,-8.63
22/7/2022,4,7.05,8.7,0,-8.7
22/7/2022,5,6.95,8.5,0,-8.5
22/7/2022,6,6.79,8.58,0,-8.58
22/7/2022,7,9.8,7.62,0,-7.62
22/7/2022,8,5.17,5.27,0,-5.27
22/7/2022,9,35.85,10.51,0,-10.51
22/7/2022,10,41.98,29.39,0,-29.39
22/7/2022,12,38.24,19.33,0.02,-19.31
22/7/2022,13,36.92,26.54,0.14,-26.4
22/7/2022,14,35.02,22,0.11,-21.89
22/7/2022,15,33.78,29.64,0,-29.64
22/7/2022,16,23.95,23.46,0,-23.46
22/7/2022,17,15.45,18.83,0,-18.83
22/7/2022,18,10.81,11.14,0,-11.14
22/7/2022,19,7.6,8.96,0,-8.96
22/7/2022,20,10.79,8.99,0,-8.99
22/7/2022,21,10.25,8.72,0,-8.72
22/7/2022,22,13.52,9.69,0,-9.69
22/7/2022,23,7.71,9.53,0,-9.53
23/7/2022,1,7.69,8.89,0,-8.89
23/7/2022,2,9.87,8.59,0,-8.59
23/7/2022,3,7.91,8.83,0,-8.83
23/7/2022,4,10.47,8.65,0,-8.65
23/7/2022,6,7.27,8.55,0,-8.55
23/7/2022,7,7.62,7.39,0,-7.39
23/7/2022,8,9.22,4.64,0,-4.64
23/7/2022,9,15.69,1.47,0.61,-0.86
23/7/2022,10,22.5,0.88,2.64,1.76
23/7/2022,11,16.14,1.79,3.52,1.73
23/7/2022,12,12.6,4.08,3.47,-0.61
23/7/2022,13,37.57,4.08,4.74,0.66
23/7/2022,14,36.98,9.67,0.21,-9.46
23/7/2022,15,28.93,10.31,0.06,-10.25
23/7/2022,16,18.79,6.28,0.95,-5.33
23/7/2022,17,10.47,1.05,2.42,1.37
23/7/2022,18,12.71,7.33,0,-7.33
23/7/2022,19,12.19,10.66,0,-10.66
23/7/2022,20,12.15,11.07,0,-11.07
23/7/2022,21,10.71,10.47,0,-10.47
23/7/2022,22,9.79,10.74,0,-10.74
23/7/2022,23,10.97,10.26,0,-10.26
24/7/2022,1,11.26,9.75,0,-9.75
24/7/2022,2,8.66,9.72,0,-9.72
24/7/2022,3,8.86,9.64,0,-9.64
24/7/2022,4,9.18,9.15,0,-9.15
24/7/2022,5,7.7,9.35,0,-9.35
24/7/2022,6,6.67,8.81,0,-8.81
24/7/2022,7,9.82,7.15,0,-7.15
24/7/2022,8,8.69,4.82,0,-4.82
24/7/2022,9,10.42,0.89,1.35,0.46
24/7/2022,10,43.41,0.76,4.71,3.95
24/7/2022,11,36.05,0.86,7.46,6.6
24/7/2022,12,38.86,1.44,7.94,6.5
24/7/2022,13,38.56,0,14.81,14.81
24/7/2022,14,39.37,0,13.99,13.99
24/7/2022,15,34.65,0,11.15,11.15
24/7/2022,16,10.04,4.23,1.28,-2.95
24/7/2022,17,13.1,5.13,0.13,-5
24/7/2022,18,11.47,10.09,0,-10.09
24/7/2022,19,14.82,12.3,0,-12.3
24/7/2022,20,9.55,13.36,0,-13.36
24/7/2022,21,12.69,11.8,0,-11.8
24/7/2022,22,12.77,11.79,0,-11.79
24/7/2022,23,9.83,12.02,0,-12.02
25/7/2022,1,9.88,11.64,0,-11.64
25/7/2022,2,8.4,10.44,0,-10.44
25/7/2022,3,10.65,9.47,0,-9.47
25/7/2022,4,7.64,9.21,0,-9.21
25/7/2022,5,10.17,9.13,0,-9.13
25/7/2022,6,0.35,9.06,0,-9.06
25/7/2022,7,7.67,7.3,0,-7.3
25/7/2022,8,9.76,2.95,0.3,-2.65
25/7/2022,9,16.8,3.39,0.55,-2.84
25/7/2022,10,38.24,17.82,0,-17.82
25/7/2022,11,35.86,15.67,0,-15.67
25/7/2022,12,33.99,12.4,0,-12.4
25/7/2022,13,48.86,18.41,0,-18.41
25/7/2022,14,34.19,22.02,0,-22.02
25/7/2022,15,48.62,20.35,0,-20.35
25/7/2022,16,32.71,30.93,0,-30.93
25/7/2022,17,26.77,29.56,0,-29.56
25/7/2022,18,10.21,13.2,0,-13.2
25/7/2022,19,8.11,10.42,0,-10.42
25/7/2022,20,9.83,10.22,0,-10.22
25/7/2022,21,10.47,10.44,0,-10.44
25/7/2022,23,7.65,10.13,0,-10.13
26/7/2022,1,8.18,9.36,0,-9.36
26/7/2022,2,10.6,9.34,0,-9.34
26/7/2022,3,11.2,9.24,0,-9.24
26/7/2022,4,10.94,9.17,0,-9.17
26/7/2022,5,8.29,9.22,0,-9.22
26/7/2022,7,10.71,7.41,0,-7.41
26/7/2022,8,9.28,4.65,0.04,-4.61
26/7/2022,9,23.14,4.44,0.07,-4.37
26/7/2022,10,30.39,15.62,0.01,-15.61
26/7/2022,11,36.52,12.38,0,-12.38
26/7/2022,12,38.61,16.36,0,-16.36
26/7/2022,13,49.01,23.58,0,-23.58
26/7/2022,14,43.77,17.92,0,-17.92
26/7/2022,15,41.87,34.97,0,-34.97
26/7/2022,16,44.13,35.37,0,-35.37
26/7/2022,17,31.32,33.94,0,-33.94
26/7/2022,18,29.3,28.77,0,-28.77
26/7/2022,19,13.33,16.28,0,-16.28
26/7/2022,20,9.24,12.22,0,-12.22
26/7/2022,21,13.8,11.09,0,-11.09
26/7/2022,22,12.25,10.91,0,-10.91
26/7/2022,23,11.04,11.1,0,-11.1
27/7/2022,1,9.31,10.75,0,-10.75
27/7/2022,2,8,10.66,0,-10.66
27/7/2022,3,12.13,10.92,0,-10.92
27/7/2022,4,11.65,10.97,0,-10.97
27/7/2022,5,8.49,10.31,0,-10.31
27/7/2022,6,9.17,9.63,0,-9.63
27/7/2022,7,8.82,8.06,0,-8.06
27/7/2022,8,11.35,4.89,0.2,-4.69
27/7/2022,9,35.29,4.62,0.27,-4.35
27/7/2022,10,43.53,28.57,0,-28.57
27/7/2022,11,33.5,22.11,0,-22.11
27/7/2022,12,34.9,18.42,0,-18.42
27/7/2022,13,42.95,16.45,0,-16.45
27/7/2022,14,40.57,16.45,0,-16.45
27/7/2022,15,41.33,19.72,0,-19.72
27/7/2022,16,44.98,23.32,0,-23.32
27/7/2022,17,34.08,33.65,0,-33.65
27/7/2022,18,19.04,25.66,0,-25.66
27/7/2022,19,18.66,17.98,0,-17.98
27/7/2022,20,12.57,15.19,0,-15.19
27/7/2022,21,11.73,12.33,0,-12.33
27/7/2022,23,10.21,11.9,0,-11.9
28/7/2022,1,9.19,10.76,0,-10.76
28/7/2022,2,9.34,11.18,0,-11.18
28/7/2022,3,12.68,9.95,0,-9.95
28/7/2022,4,8.39,9.72,0,-9.72
28/7/2022,5,11.04,10.64,0,-10.64
28/7/2022,7,10.77,7.3,0,-7.3
28/7/2022,8,8.17,2.41,0.7,-1.71
28/7/2022,9,20.66,0.03,4.01,3.98
28/7/2022,10,19.23,0.09,5.44,5.35
28/7/2022,11,28.36,0.64,2.76,2.12
28/7/2022,12,24.97,4.31,0.84,-3.47
28/7/2022,13,25.03,2.91,0.55,-2.36
28/7/2022,14,26.15,1.63,5.92,4.29
28/7/2022,15,19.59,0.32,3.25,2.93
28/7/2022,16,17.01,2.25,0.71,-1.54
28/7/2022,17,9.25,4.63,0.05,-4.58
28/7/2022,18,16.63,12.73,0,-12.73
28/7/2022,19,14.84,14.25,0,-14.25
28/7/2022,20,15.53,14.71,0,-14.71
28/7/2022,21,12.9,14.67,0,-14.67
28/7/2022,22,12.52,12.61,0,-12.61
28/7/2022,23,11.64,12,0,-12
29/7/2022,1,8.43,11.17,0,-11.17
29/7/2022,2,11.4,11.05,0,-11.05
29/7/2022,3,10.94,10.64,0,-10.64
29/7/2022,4,10.56,10.42,0,-10.42
29/7/2022,5,11,9.82,0,-9.82
29/7/2022,6,9.21,9.56,0,-9.56
29/7/2022,7,10.31,7.37,0,-7.37
29/7/2022,8,8.01,3.74,0.06,-3.68
29/7/2022,9,13.59,0.9,1.04,0.14
29/7/2022,10,22.67,2.15,2.08,-0.07
29/7/2022,11,30.44,3.31,0.75,-2.56
29/7/2022,12,28.86,5.23,0.08,-5.15
29/7/2022,13,30.61,5.89,0.72,-5.17
29/7/2022,14,30.55,2.33,1.75,-0.58
29/7/2022,15,20.88,3.42,0.95,-2.47
29/7/2022,16,18.28,3.75,0.17,-3.58
29/7/2022,17,15.93,4.55,0.05,-4.5
29/7/2022,18,10.95,10.7,0,-10.7
29/7/2022,19,11.81,14.6,0,-14.6
29/7/2022,20,9.77,15.07,0,-15.07
29/7/2022,21,11.52,13.08,0,-13.08
29/7/2022,22,12.46,12.66,0,-12.66
29/7/2022,23,8.45,12.14,0,-12.14
30/7/2022,1,12.36,11.68,0,-11.68
30/7/2022,2,9.11,11.46,0,-11.46
30/7/2022,3,7.21,10.2,0,-10.2
30/7/2022,4,6.76,9.81,0,-9.81
30/7/2022,5,9.99,11.07,0,-11.07
30/7/2022,6,10.17,10.68,0,-10.68
30/7/2022,7,7.05,8.36,0,-8.36
30/7/2022,8,7.95,4.03,0.07,-3.96
30/7/2022,9,11.11,0.57,2,1.43
30/7/2022,10,36.01,0.28,7.16,6.88
30/7/2022,11,13.08,0.34,8.39,8.05
30/7/2022,12,18.41,0.27,10.25,9.98
30/7/2022,13,13.11,0.39,8.5,8.11
30/7/2022,14,29.8,0.25,6.41,6.16
30/7/2022,15,16.78,0.87,5.24,4.37
30/7/2022,16,17.19,4.94,0.06,-4.88
30/7/2022,17,18.49,12.39,0,-12.39
30/7/2022,18,10.55,11.31,0,-11.31
30/7/2022,19,12.43,13.11,0,-13.11
30/7/2022,20,11.21,11.28,0,-11.28
30/7/2022,21,9.07,9.94,0,-9.94
30/7/2022,22,13.8,9.91,0,-9.91
30/7/2022,23,9.43,10.56,0,-10.56
31/7/2022,1,10.13,10.07,0,-10.07
31/7/2022,2,8.61,10.65,0,-10.65
31/7/2022,3,7.67,9.49,0,-9.49
31/7/2022,4,7.51,9.26,0,-9.26
31/7/2022,5,10.26,9.02,0,-9.02
31/7/2022,6,9.87,9.28,0,-9.28
31/7/2022,7,0.67,7.73,0,-7.73
31/7/2022,8,6.28,6.82,0,-6.82
31/7/2022,9,9,3.5,0.01,-3.49
31/7/2022,10,11.08,1.42,0.7,-0.72
31/7/2022,11,25.2,0.12,5.42,5.3
31/7/2022,12,14.04,0.1,4.49,4.39
31/7/2022,13,25.63,0,6.08,6.08
31/7/2022,14,22.8,0.28,5.39,5.11
31/7/2022,15,10.38,1.11,1.84,0.73
31/7/2022,16,7.64,1.72,0.53,-1.19
31/7/2022,17,12.22,4.18,0.01,-4.17
31/7/2022,18,12.4,7.61,0,-7.61
31/7/2022,19,14.1,11.5,0,-11.5
31/7/2022,20,11.85,10.83,0,-10.83
31/7/2022,21,11.29,10.16,0,-10.16
31/7/2022,22,12.89,9.9,0,-9.9
31/7/2022,23,7.45,9.71,0,-9.71
